,title,price,num_sold,shipping_type,condition,condition_description,num_reviews,pos_feedback_pct,return_days
80,apple iphone 8+ plus - 64gb 256gb factory gsm unlocked  at&t t-mobile good,209.95,"8,115 sold",free 3 day shipping,good - refurbished,“this item is in 7+10 condition.”,266878.0,99.9,30 days returns
81,apple iphone 6 plus 16gb 64gb 128gb factory unlocked at&t t-mobile verizon good,88.99,,free 3 day shipping,good - refurbished,"“factory unlocked and compatible with any gsm carrier including at&t, t-mobile, verizon straighttalk, metro pcs.... not compatible with sprint or boost! these are b grade units in fair cosmetic condition and 100% fully functional, but may have some scratches or scuffs.”",249035.0,96.4,30 days returns
82,apple iphone 8 64gb 256gb unlocked straight talk t-mobile at&t verizon excellent,169.0,,,excellent - refurbished,“choose your color and network from the dropdown boxes. detailed grade information is below. we offer a no-risk 30-day warranty! trusted seller. see our ratings. fully tested by our team of on-site technicians using industry-leading testing software and procedures. then meticulously and carefully cosmetically graded to be sure they fit the conditions in this listing. please message us with any questions you may have.””””,61033.0,100.0,30 days returns
83,apple iphone 12 - 64gb - all colors - unlocked smartphone - very good condition,501.49,6 sold,,very good - refurbished,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3101764.0,98.8,30 days returns
84,apple iphone 12 mini unlocked 64gb 128gb | verizon t-mobile at&t | very good,399.98,,free 3 day shipping,very good - refurbished,"“phones are 100% tested and work like new. all orders include the apple iphone 12 mini (color, carrier, and gb you choose from drop down list), wall charging block, and mfi certified lightning usb cable. battery health tested and is a minimum of 80%+. very good- shows some limited use with light scratches on front screen/back and possible wear on edges. all units tested and work perfectly!”",15046.0,98.4,30 days returns
85,apple iphone 6s  16/32/64 gb - all colors - fully unlocked - very good condition,84.99,783 sold,free 3 day shipping,very good - refurbished,“this item is in very good condition. fully tested and functional. may have some minor scratches from previous use. charger and cable are included.”,2723.0,97.2,30 days returns
86,apple iphone 11 pro a2160 att t-mobile verizon factory unlocked - very good -,469.0,,,very good - refurbished,"“free 2-day shipping! apple iphone 11 pro - model a2160 factory unlocked - very good condition - see the below description for more details. comes in a new box with a brand new 2-piece charger (lightning cable and wall plug) and a sim tray removal tool. we're a trusted and certified usa seller. all of these devices have been fully tested by our team of professionally certified technicians. please, check our store ratings to see what our customers have to say about us and our products! feel free to message with any questions you may have. have a nice day!”",30062.0,100.0,30 days returns
87,apple iphone xs max xsm 64/256/512gb gsm factory unlocked  cell phone  good,299.95,"1,780 sold",free 3 day shipping,good - refurbished,“item is in good cosmetic condition”,266878.0,99.9,30 days returns
88,apple iphone 12 64gb 128gb 256gb fully unlocked 5g smartphone - very good,464.99,8 sold,free 3 day shipping,very good - refurbished,"“this product has been determined fully functional by our industry leading functionality inspection. certified lightning cable and ul approved power adapter are included. this product will not come in its original packaging; headsets, sim card and manual will not be included. for additional details including carrier compatibility please see item description.the item shows minimal wear and is backed by a one year warranty. it is fully functional and has been professionally refurbished, inspected and cleaned to very good condition by qualified sellers. the item includes original or new accessories and will come in new generic packaging. see the seller's listing for full details.”",20940.0,97.8,30 days returns
89,apple iphone 11 pro 64gb unlocked smartphone - excellent,459.95,511 sold,free 3 day shipping,excellent - refurbished,"“this is an a stock item, meaning unit is in excellent cosmetic condition.”",332402.0,98.4,60 days returns
90,2021 bluetooth smart watch phone mate for iphone ios android samsung,13.45,,,new,,29486.0,98.7,30 days returns
91,apple iphone xr 64gb a1984 t-mobile at&t gsm unlocked  apple iphone xr excellent,259.89,,,excellent - refurbished,"“these units are part of a closeout, overstock lot, and/or store returns. each phone is in excellent cosmetic condition or better. we received them in bulk, tested and re-packaged the items in our generic white boxes. sim card not included. select your color, and network. you will receive a apple iphone xr and non-oem compatible charger/data cable. nothing else is included. the phone maybe locked to a specific carrier or unlocked. unlocked phones will work with most gsm sim cards and on verizon service, please check with your carrier to ensure compatibility. carrier locked phones will only work on that specific carrier.”",149726.0,99.7,30 days returns
92,apple iphone 11 64gb factory unlocked 4g lte smartphone - very good,324.99,37 sold,,very good - refurbished,"“this product has been determined fully functional by our industry leading functionality inspection and is backed by a one year warranty -very good- condition: may have some light signs of wear, light body scratches, the display may have light-to-mild amount of shallow depth scratches not visible when screen is on, and no screen burns, includes free approved charger and cable, certified via a 34 point factory inspection, these are unlocked devices ,  ships in a generic box, photos are stock photos”",119534.0,99.2,30 days returns
93,apple iphone xr | 64gb factory unlocked | 4g lte ios smartphone good,226.0,803 sold,,good - refurbished,"““this apple iphone xr 64gb unlocked smartphone has been determined fully functional . it will show signs of use like scratches, scuffs, and nicks on the screen or body. it will not come in its original packaging but will include a lightning cable and approved power adapter. headsets, sim card and manual are not included.”",69144.0,95.8,30 days returns
94,apple iphone xr 64/128/256gb a1984 unlocked brand new,354.99,65 sold,,new,,5146.0,99.6,30 days returns
95,apple iphone xs 64gb 256gb gsm factory unlocked  verizon at&t t-mobile good,229.95,"1,858 sold",free 3 day shipping,good - refurbished,“item is in good cosmetic condition”,266878.0,99.9,30 days returns
96,apple iphone xr 64gb factory unlocked smartphone very good condition ,191.0,158 sold,,used,"“phones are in excellent condition. fully functional, professionally tested and cleaned to ensure perfect working functionality.”",5157.0,99.3,30 days returns
97,apple iphone x 64gb/256gb gray silver unlocked verizon at&t tmobile smartphone ,190.0,257 sold,,used,"“phones are in good condition. devices are 100% ready to activate. clean imei. if you choose unlocked, it can be used on any gsm carrier worldwide. see all networks and gradings options below.”",5157.0,99.3,30 days returns
98,apple iphone 12 pro max - 128gb - all colors (unlocked) - very good condition ,969.99,187 sold,,very good - refurbished,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3101764.0,98.8,30 days returns
99,"apple iphone xr 64gb 6.1"" 4g lte t-mobile at&t verizon factory unlocked open box",249.0,,,open box,"“fully tested and functional device in excellent condition and ready for resale. the device will look likegreat at first glance with no visible dents or scratches which can be graded 9.5 or better out of 10, however, minor blemishes due to handling / storage / unlocking of the device can be expected. the device comes with a charging cable and ul approved charger in a box.”",152443.0,100.0,30 days returns
100,new apple iphone xs 64gb 256gb verizon t-mobile at&t fully unlocked🔓 smartphone,389.99,92 sold,,new,,1614.0,99.8,30 days returns
101,apple iphone x 64gb fully unlocked (gsm+cdma) at&t t-mobile verizon space gray,234.99,355 sold,,open box,"“item is in excellent condition. phones are 100% functional. this item will not be in the original packaging and includes a brand new non-oem mfi certified power cable. 60 days seller warranty included. it has been fully tested and is in excellent working order. device may show some light scuffs or marks from handling. fully unlocked: fully functional with every gsm / cdma network carrier such as verizon, t-mobile, at&t, sprint, metro, cricket wireless etc. gsm unlocked: fully functional with gsm network carriers like t-mobile, at&t, metro, cricket wireless etc.”",6910.0,100.0,60 days returns
102,apple iphone 11 pro 64gb 256gb 512gb verizon t-mobile at&t good condition,379.99,"1,126 sold",,good - refurbished,"“this apple iphone 11 pro 64gb 256gb 512gb verizon t-mobile at&t good condition smartphone has been determined fully functional by our industry leading functionality 32 point inspection. it may show signs of wear like minor scratches, scuffs, and minor nicks on the screen or body. this item will not come in its original packaging but will include a certified mfi cable and ul approved power adapter. headsets, sim card and manual are not included. this apple iphone 11 pro 64gb 256gb 512gb verizon t-mobile at&t good condition smartphone is fully functional with verizon, t-mobile, at&t and all other cdma & gsm networks. depending on which network you purchase, your device will operate on either fully unlocked or h2o locked. (more info below in item description)”",13325.0,96.6,30 days returns
